,index,pandas_function,num_np_calls,np_calls,np_calls_w_args
3296,6896,/tests/io/parser/common/test_common_basic.py_test_short_multi_line,2,"['nan', 'nan']",[]
3297,21844,/core/nanops.py_nansum,2,"['ndarray', 'bool_']",[]
3298,21843,/core/nanops.py_nanall,2,"['ndarray', 'bool_']",[]
3299,21842,/core/nanops.py_nanany,2,"['ndarray', 'bool_']",[]
3300,21841,/core/nanops.py_newfunc,2,"['ndarray', 'array']",['array(results)']
3301,21838,/core/nanops.py_new_func,2,"['ndarray', 'bool_']",[]
3302,21187,/tests/tseries/frequencies/test_inference.py_test_infer_freq_non_nano,2,"['arange', 'int64']","['arange(10).astype(np.int64).view(""M8[s]"")']"
3303,21192,/tests/tseries/frequencies/test_freq_code.py_test_compatibility,2,"['datetime64', 'datetime64']","['datetime64(""2021-01-01T08:00:00.00"")', 'datetime64(expected)']"
3304,10389,/tests/groupby/test_reductions.py_test_any,2,"['nan', 'nan']",[]
3305,6200,/tests/io/json/test_ujson.py_test_float_array,2,"['arange', 'array']","['arange(12.5, 185.72, 1.7322, dtype=float)']"
3306,21833,/core/nanops.py__get_values,2,"['ndarray', 'bool_']",[]
3307,8926,/tests/series/methods/test_searchsorted.py_test_searchsorted_datetime64_list,2,"['array', 'intp']","['array([1, 2], dtype=np.intp)']"
3308,21832,/core/nanops.py__maybe_get_mask,2,"['ndarray', 'bool_']",[]
3309,18831,/tests/plotting/test_datetimelike.py_test_tsplot,2,"['arange', 'float64']","['arange(10, dtype=np.float64), index=date_range(""2020-01-01"", periods=10)']"
3310,18832,/tests/plotting/test_datetimelike.py_test_both_style_and_color,2,"['arange', 'float64']","['arange(10, dtype=np.float64), index=date_range(""2020-01-01"", periods=10)']"
3311,6195,/tests/io/json/test_ujson.py_test_bool_array,2,"['array', 'array']","['array(ujson.ujson_loads(ujson.ujson_dumps(bool_array)), dtype=bool)']"
3312,6197,/tests/io/json/test_ujson.py_test_int_array,2,"['arange', 'array']","['arange(100, dtype=int)']"
3313,18004,/tests/extension/base/getitem.py_test_getitem_mask,2,"['zeros', 'zeros']","['zeros(len(data), dtype=bool)', 'zeros(len(data), dtype=bool)']"
3314,21745,/core/indexing.py__setitem_with_indexer_split_path,2,"['ndarray', 'ndim']",['ndim(value)']
3315,18070,/tests/extension/base/casting.py_test_astype_object_frame,2,"['ndarray', 'dtype']",['dtype(object)']
3316,19716,/tests/copy_view/test_replace.py_test_replace_empty_list,2,"['shares_memory', 'shares_memory']","['shares_memory(get_array(df2, ""a""), get_array(df, ""a""))', 'shares_memory(get_array(df, ""a""), arr_a)']"
3317,11697,/tests/indexes/test_base.py_test_sortlevel_na_position,2,"['nan', 'nan']",[]
3318,6823,/tests/io/parser/dtypes/test_empty.py_test_empty_with_mangled_column_pass_dtype_by_indexes,2,"['empty', 'empty']","['empty(0, dtype=""u1""), ""one.1"": np.empty(0, dtype=""f"")']"
3319,6822,/tests/io/parser/dtypes/test_empty.py_test_empty_with_mangled_column_pass_dtype_by_names,2,"['empty', 'empty']","['empty(0, dtype=""u1""), ""one.1"": np.empty(0, dtype=""f"")']"
3320,11679,/tests/indexes/test_base.py_test_take_fill_value_none_raises,2,"['array', 'array']","['array([1, 0, -2]), fill_value=True)', 'array([1, 0, -5]), fill_value=True)']"
3321,19821,/tests/copy_view/test_setitem.py_test_set_column_with_index,2,"['shares_memory', 'shares_memory']","['shares_memory(get_array(df, ""c""), idx.values)', 'shares_memory(get_array(df, ""d""), arr)']"
3322,11676,/tests/indexes/test_base.py_test_indexing_doesnt_change_class,2,"['object_', 'object_']",[]
3323,6819,/tests/io/parser/dtypes/test_empty.py_test_empty_pass_dtype,2,"['empty', 'empty']","['empty(0, dtype=""u1""), ""two"": np.empty(0, dtype=object)']"
3324,8882,/tests/series/methods/test_rank.py_test_rank_object_bug,2,"['nan', 'nan']",[]
3325,11332,/tests/window/test_groupby.py_test_groupby_rolling_index_changed,2,"['nan', 'nan']",[]
3326,11335,/tests/window/test_groupby.py_test_groupby_rolling_count_closed_on,2,"['nan', 'nan']",[]
3327,11673,/tests/indexes/test_base.py_test_str_bool_return,2,"['array', 'ndarray']","['array([True, True, False, False])']"
3328,21651,/core/series.py__align_for_op,2,"['bool_', 'bool_']",[]
3329,11343,/tests/window/test_groupby.py_test_groupby_rolling_var,2,"['array', 'array']","['array(expected, dtype=""float64"")', 'array([1, 2])']"
3330,6805,/tests/io/parser/dtypes/test_categorical.py_test_categorical_dtype_high_cardinality_numeric,2,"['sort', 'sort']","['sort([str(i) for i in range(heuristic + 1)])', 'sort(actual.a.cat.categories)']"
3331,11345,/tests/window/test_groupby.py_test_groupby_level,2,"['nan', 'nan']",[]
3332,19745,/tests/copy_view/test_array.py_test_dataframe_array_string_dtype,2,"['asarray', 'shares_memory']","['asarray(df)', 'shares_memory(arr, get_array(df, ""a""))']"
3333,21638,/core/series.py_case_when,2,"['ndarray', 'ndarray']",[]
3334,6370,/tests/io/parser/test_parse_dates.py_test_nat_parse,2,"['arange', 'nan']","['arange(10, dtype=""float64"")']"
3335,19738,/tests/copy_view/test_astype.py_test_astype_arrow_timestamp,2,"['shares_memory', 'shares_memory']","['shares_memory(get_array(df, ""a""), get_array(result, ""a"")._pa_array)']"
3336,11705,/tests/indexes/test_base.py_test_unique_na,2,"['nan', 'nan']",[]
3337,19725,/tests/copy_view/test_replace.py_test_replace_listlike_inplace,2,"['shares_memory', 'shares_memory']","['shares_memory(get_array(df, ""a""), arr)', 'shares_memory(get_array(df, ""a""), arr)']"
3338,11747,/tests/indexes/test_old_base.py_test_fillna,2,"['nan', 'array']","['array([False] * len(idx), dtype=bool)']"
3339,19724,/tests/copy_view/test_replace.py_test_replace_listlike,2,"['shares_memory', 'shares_memory']","['shares_memory(get_array(result, ""a""), get_array(df, ""a""))', 'shares_memory(get_array(df, ""a""), get_array(result, ""a""))']"
3340,11745,/tests/indexes/test_old_base.py_test_equals,2,"['dtype', 'array']",['array(index))']
3341,11740,/tests/indexes/test_old_base.py_test_numpy_repeat,2,"['repeat', 'repeat']","['repeat(idx, rep), expected)', 'repeat(idx, rep, axis=0)']"
3342,11304,/tests/window/test_base_indexer.py_get_window_bounds,2,"['array', 'array']","['array([1]), np.array([1, 2])']"
3343,6321,/tests/io/json/test_readlines.py_test_to_json_append_output_inconsistent_columns,2,"['nan', 'nan']",[]
3344,18845,/tests/plotting/test_datetimelike.py_test_plot_offset_freq,2,"['arange', 'float64']","['arange(10, dtype=np.float64), index=date_range(""2020-01-01"", periods=10)']"
3345,18292,/tests/extension/list/array.py_make_data,2,"['random.default_rng', 'empty']","['random.default_rng(2)', 'empty(100, dtype=object)']"
3346,18287,/tests/extension/list/array.py_isna,2,"['array', 'isnan']",['isnan(x)']
3347,19727,/tests/copy_view/test_astype.py_test_astype_avoids_copy,2,"['shares_memory', 'shares_memory']","['shares_memory(get_array(df2, ""a""), get_array(df, ""a""))', 'shares_memory(get_array(df2, ""a""), get_array(df, ""a""))']"
3348,11307,/tests/window/test_base_indexer.py_get_window_bounds,2,"['array', 'array']","['array([1]), np.array([2])']"
3349,11724,/tests/indexes/test_base.py_test_nan_comparison_same_object,2,"['nan', 'array']",['array([False])']
3350,11721,/tests/indexes/test_base.py_test_deprecated_fastpath,2,"['array', 'array']","['array([""a"", ""b""], dtype=object), name=""test"", fastpath=True)', 'array([1, 2, 3], dtype=""int64""), name=""test"", fastpath=True)']"
3351,11717,/tests/indexes/test_base.py_test_ensure_index_uint64,2,"['iinfo', 'uint64']",['iinfo(np.uint64)']
3352,21701,/core/indexing.py__ensure_listlike_indexer,2,"['arange', 'intp']","['arange(len(keys), dtype=np.intp)']"
3353,18290,/tests/extension/list/array.py_astype,2,"['array', 'array']","['array([str(x) for x in self.data], dtype=dtype)', 'array(self.data, dtype=dtype, copy=copy)']"
3354,8595,/tests/series/indexing/test_datetime.py_test_indexing,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).random(len(idx)), index=idx)', 'random.default_rng(2).random(len(idx)), index=idx)']"
3355,22218,/core/generic.py_notna,2,"['nan', 'nan']",[]
3356,18910,/tests/plotting/test_datetimelike.py_test_secondary_legend_multi_col,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).standard_normal((10, 4))', 'random.default_rng(2).standard_normal((10, 4))']"
3357,19504,/tests/plotting/frame/test_frame.py_test_errorbar_plot_iterator,2,"['arange', 'arange']","['arange(12), ""y"": np.arange(12, 0, -1)']"
3358,20832,/tests/reshape/merge/test_merge.py_test_basic,2,"['dtype', 'dtype']","['dtype(""O"")', 'dtype(""int64"")']"
3359,8462,/tests/series/test_arithmetic.py_test_arithmetic_with_duplicate_index,2,"['arange', 'arange']","['arange(1, 6, dtype=""int64""), index=index)', 'arange(5, dtype=""int64""), index=index)']"
3360,8467,/tests/series/test_arithmetic.py_test_comparison_flex_basic,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).standard_normal(10))', 'random.default_rng(2).standard_normal(10))']"
3361,8468,/tests/series/test_arithmetic.py_test_comparison_bad_axis,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).standard_normal(10))', 'random.default_rng(2).standard_normal(10))']"
3362,10486,/tests/groupby/aggregate/test_other.py_test_agg_partial_failure_raises,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).standard_normal(5)', 'random.default_rng(2).standard_normal(5)']"
3363,10997,/tests/strings/test_extract.py_test_extract_expand_capture_groups_index,2,"['nan', 'nan']",[]
3364,20837,/tests/reshape/merge/test_merge.py_test_dtype_on_categorical_dates,2,"['nan', 'nan']",[]
3365,20839,/tests/reshape/merge/test_merge.py_test_merge_on_int_array,2,"['nan', 'nan']",[]
3366,10485,/tests/groupby/aggregate/test_numba.py_test_multilabel_numba_vs_cython,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).standard_normal(8)', 'random.default_rng(2).standard_normal(8)']"
3367,12485,/tests/indexes/multi/test_indexing.py_test_slice_locs_with_type_mismatch,2,"['random.default_rng', 'ones']","['random.default_rng(2).standard_normal((10, 4))', 'ones((5, 5))']"
3368,11005,/tests/strings/test_extract.py_test_extract_dataframe_capture_groups_index,2,"['nan', 'nan']",[]
3369,11008,/tests/strings/test_extract.py_test_extractall_column_names,2,"['nan', 'nan']",[]
3370,11018,/tests/strings/test_api.py_any_allowed_skipna_inferred_dtype,2,"['ndarray', 'array']","['array(values, dtype=object)']"
3371,9268,/tests/series/methods/test_reindex.py_test_reindex_series_add_nat,2,"['issubdtype', 'dtype']","['issubdtype(result.dtype, np.dtype(""M8[ns]""))']"
3372,9266,/tests/series/methods/test_reindex.py_test_reindex,2,"['may_share_memory', 'isnan']","['may_share_memory(string_series.index, identity.index)', 'isnan(stuffSeries).all()']"
3373,20871,/tests/reshape/merge/test_merge.py_test_merge_datetime_different_resolution,2,"['nan', 'nan']",[]
3374,18776,/tests/dtypes/cast/test_downcast.py_test_downcast_booleans,2,"['dtype', 'float64']",['dtype(np.float64))']
3375,12495,/tests/indexes/multi/test_indexing.py_test_get_indexer_categorical_time,2,"['arange', 'intp']","['arange(9, dtype=np.intp))']"
3376,20829,/tests/reshape/merge/test_merge.py_left,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).choice([""foo"", ""bar""], size=(10,))', 'random.default_rng(2).choice([""one"", ""two"", ""three""], size=(10,))']"
3377,12343,/tests/indexes/multi/test_reindex.py_test_reindex_not_all_tuples,2,"['array', 'intp']","['array([0, 1, 2, -1], dtype=np.intp)']"
3378,20827,/tests/reshape/merge/test_merge.py_test_merge_ea_with_string,2,"['dtype', 'dtype']","['dtype(""O""), pd.StringDtype(), np.dtype(""O"")']"
3379,10982,/tests/strings/test_find_replace.py_test_findall,2,"['nan', 'nan']",[]
3380,8450,/tests/series/test_arithmetic.py_test_add_series_with_period_index,2,"['random.default_rng', 'nan']","['random.default_rng(2).standard_normal(len(rng)), index=rng)']"
3381,20813,/tests/reshape/merge/test_merge.py_test_merge_readonly,2,"['arange', 'arange']","['arange(20).reshape((4, 5))', 'arange(20).reshape((5, 4))']"
3382,5197,/tests/io/test_sql.py_test_xsqlite_write_row_by_row,2,"['random.default_rng', 'nan']","['random.default_rng(2).standard_normal((10, 4))']"
3383,12502,/tests/indexes/multi/test_indexing.py_test_get_indexer_nan,2,"['nan', 'array']","['array([-1, 1])']"
3384,10495,/tests/groupby/aggregate/test_other.py_test_agg_compat,2,"['random.default_rng', 'arange']","['random.default_rng(2).standard_normal(8)', 'arange(8)']"
3385,20819,/tests/reshape/merge/test_merge.py_test_merge_on_ints_floats_warning,2,"['nan', 'nan']",[]
3386,7348,/tests/io/formats/test_to_string.py_test_repr_embedded_ndarray,2,"['empty', 'random.default_rng']","['empty(10, dtype=[(""err"", object)])', 'random.default_rng(2).standard_normal(i)']"
3387,19500,/tests/plotting/frame/test_frame.py_test_errorbar_plot_external_typeerror,2,"['arange', 'arange']","['arange(12), ""y"": np.arange(12, 0, -1)']"
3388,5209,/tests/io/test_orc.py_test_orc_reader_date_low,2,"['array', 'array']",[]
3389,5210,/tests/io/test_orc.py_test_orc_reader_date_high,2,"['array', 'array']",[]
3390,5211,/tests/io/test_orc.py_test_orc_reader_snappy_compressed,2,"['array', 'array']",[]
3391,10493,/tests/groupby/aggregate/test_other.py_test_aggregate_api_consistency,2,"['random.default_rng', 'arange']","['random.default_rng(2).standard_normal(8)', 'arange(8)']"
3392,19501,/tests/plotting/frame/test_frame.py_test_errorbar_plot_different_yerr,2,"['arange', 'arange']","['arange(12), ""y"": np.arange(12, 0, -1)})']"
3393,8456,/tests/series/test_arithmetic.py_test_add_corner_cases,2,"['float64', 'isnan']",['isnan(result).all()']
3394,19502,/tests/plotting/frame/test_frame.py_test_errorbar_plot_different_yerr_xerr,2,"['arange', 'arange']","['arange(12), ""y"": np.arange(12, 0, -1)})']"
3395,8458,/tests/series/test_arithmetic.py_test_mul_empty_int_corner_case,2,"['int32', 'nan']",[]
3396,20876,/tests/reshape/merge/test_merge.py_test_merge_empty_frames_column_order,2,"['nan', 'nan']",[]
3397,8508,/tests/series/indexing/test_where.py_test_broadcast,2,"['resize', 'arange']","['resize(mask, size)', 'arange(size, dtype=float)']"
3398,8510,/tests/series/indexing/test_where.py_test_where_dups,2,"['nan', 'nan']",[]
3399,18777,/tests/dtypes/cast/test_downcast.py_test_downcast_conversion_no_nan,2,"['array', 'array']","['array([1, 2])', 'array([1.0, 2.0], dtype=dtype)']"
3400,9228,/tests/series/methods/test_fillna.py_test_fillna_nonscalar,2,"['nan', 'nan']",[]
3401,12389,/tests/indexes/multi/test_equivalence.py_test_compare_tuple_strs,2,"['array', 'array']","['array([False, False, True])', 'array([False, False, False])']"
3402,12388,/tests/indexes/multi/test_equivalence.py_test_compare_tuple,2,"['array', 'array']","['array([False, False, False, False])', 'array([True, False, False, False])']"
3403,19529,/tests/plotting/frame/test_frame.py_test_plain_axes_df,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).standard_normal(8)', 'random.default_rng(2).standard_normal(8)']"
3404,18434,/tests/dtypes/test_common.py_test_is_object,2,"['array', 'array']","['array([], dtype=object))', 'array([], dtype=int))']"
3405,19530,/tests/plotting/frame/test_frame.py_test_plain_axes_make_axes_locatable,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).random(10)).plot(ax=ax)', 'random.default_rng(2).random(10)).plot(ax=cax)']"
3406,12374,/tests/indexes/multi/test_reshape.py_test_insert2,2,"['linspace', 'linspace']","['linspace(0, 10, 11), MultiIndex.from_tuples(idx[:-2]))', 'linspace(0, 12, 13), MultiIndex.from_tuples(idx))']"
3407,20907,/tests/reshape/merge/test_multi.py_test_merge_datetime_index,2,"['array', 'int32']","['array([2016, 2017, 2018], dtype=np.int32)']"
3408,8527,/tests/series/indexing/test_getitem.py_test_getitem_unrecognized_scalar,2,"['dtype', 'dtype']","['dtype(""O""), np.dtype(""i8"")])']"
3409,19531,/tests/plotting/frame/test_frame.py_test_plain_axes_make_inset_axes,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).random(10)).plot(ax=ax)', 'random.default_rng(2).random(10)).plot(ax=iax)']"
3410,10455,/tests/groupby/aggregate/test_cython.py_test_cython_agg_nothing_to_agg,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).integers(0, 5, 50)', 'random.default_rng(2).integers(0, 5, 50)']"
3411,9209,/tests/series/methods/test_astype.py_test_astype_unicode,2,"['str_', 'str_']",[]
3412,10306,/tests/groupby/test_groupby.py_test_groupby_cumsum_skipna_false,2,"['random.default_rng', 'nan']","['random.default_rng(2).standard_normal((5, 5))']"
3413,22497,/core/frame.py__setitem_array,2,"['ndarray', 'ndim']",['ndim(value)']
3414,20911,/tests/reshape/merge/test_join.py_df,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).standard_normal(50)', 'random.default_rng(2).standard_normal(50)']"
3415,11047,/tests/window/test_rolling_functions.py_test_rolling_functions_window_non_shrinkage,2,"['nan', 'nan']",[]
3416,8531,/tests/series/indexing/test_getitem.py_test_getitem_keyerror_with_integer_index,2,"['random.default_rng', 'random.default_rng']","['random.default_rng(2).standard_normal(6)', 'random.default_rng(2).standard_normal(6)']"
3417,17550,/tests/extension/test_arrow.py_test_to_numpy_int_with_na,2,"['array', 'nan']","['array([1, np.nan])']"
3418,17549,/tests/extension/test_arrow.py_test_to_numpy_with_defaults,2,"['array', 'array']","['array(list(data))', 'array(data._pa_array)']"
3419,20898,/tests/reshape/merge/test_multi.py_portfolio,2,"['nan', 'nan']",[]
3420,5318,/tests/io/test_html.py_test_preserve_empty_rows,2,"['nan', 'nan']",[]
3421,5269,/tests/io/test_html.py_test_skiprows_ndarray,2,"['arange', 'arange']","['arange(2))', 'arange(2))']"
3422,20891,/tests/reshape/merge/test_multi.py_test_left_join_index_multi_match_multiindex,2,"['nan', 'nan']",[]
3423,20892,/tests/reshape/merge/test_multi.py_test_left_join_index_multi_match,2,"['nan', 'nan']",[]
